track_id,enter_ts,exit_ts,dwell_seconds,enter_iso,exit_iso
203,1780328755.287861,1780328755.287861,0.0,2026-06-01T15:45:55+00:00,2026-06-01T15:45:55+00:00
205,1780328755.445177,1780328755.573695,0.13,2026-06-01T15:45:55+00:00,2026-06-01T15:45:55+00:00
206,1780328755.667509,1780328755.667509,0.0,2026-06-01T15:45:55+00:00,2026-06-01T15:45:55+00:00
207,1780328760.1535501,1780328760.2218728,0.07,2026-06-01T15:46:00+00:00,2026-06-01T15:46:00+00:00
208,1780328760.2819881,1780328770.910923,10.63,2026-06-01T15:46:00+00:00,2026-06-01T15:46:10+00:00
212,1780328760.663753,1780328776.063806,15.4,2026-06-01T15:46:00+00:00,2026-06-01T15:46:16+00:00
213,1780328760.7827652,1780328760.809505,0.03,2026-06-01T15:46:00+00:00,2026-06-01T15:46:00+00:00
214,1780328760.7827652,1780328760.809505,0.03,2026-06-01T15:46:00+00:00,2026-06-01T15:46:00+00:00
182,1780328765.152533,1780328765.7236679,0.57,2026-06-01T15:46:05+00:00,2026-06-01T15:46:05+00:00
215,1780328765.3240588,1780328770.9856682,5.66,2026-06-01T15:46:05+00:00,2026-06-01T15:46:10+00:00
216,1780328765.665736,1780328781.1686559,15.5,2026-06-01T15:46:05+00:00,2026-06-01T15:46:21+00:00
218,1780328765.781153,1780328766.02159,0.24,2026-06-01T15:46:05+00:00,2026-06-01T15:46:06+00:00
219,1780328765.993723,1780328770.2443311,4.25,2026-06-01T15:46:05+00:00,2026-06-01T15:46:10+00:00
221,1780328770.140479,1780328770.214072,0.07,2026-06-01T15:46:10+00:00,2026-06-01T15:46:10+00:00
156,1780328770.184161,1780328775.6509938,5.47,2026-06-01T15:46:10+00:00,2026-06-01T15:46:15+00:00
161,1780328770.2724009,1780328770.331519,0.06,2026-06-01T15:46:10+00:00,2026-06-01T15:46:10+00:00
183,1780328770.2724009,1780328775.5219681,5.25,2026-06-01T15:46:10+00:00,2026-06-01T15:46:15+00:00
223,1780328770.774466,1780328770.774466,0.0,2026-06-01T15:46:10+00:00,2026-06-01T15:46:10+00:00
224,1780328770.858023,1780328771.1171682,0.26,2026-06-01T15:46:10+00:00,2026-06-01T15:46:11+00:00
228,1780328770.9856682,1780328785.695771,14.71,2026-06-01T15:46:10+00:00,2026-06-01T15:46:25+00:00
230,1780328771.142077,1780328771.167153,0.03,2026-06-01T15:46:11+00:00,2026-06-01T15:46:11+00:00
231,1780328771.274196,1780328775.785554,4.51,2026-06-01T15:46:11+00:00,2026-06-01T15:46:15+00:00
232,1780328775.190015,1780328776.2760398,1.09,2026-06-01T15:46:15+00:00,2026-06-01T15:46:16+00:00
233,1780328775.350525,1780328780.863886,5.51,2026-06-01T15:46:15+00:00,2026-06-01T15:46:20+00:00
236,1780328775.704549,1780328775.733187,0.03,2026-06-01T15:46:15+00:00,2026-06-01T15:46:15+00:00
238,1780328776.2760398,1780328776.300693,0.02,2026-06-01T15:46:16+00:00,2026-06-01T15:46:16+00:00
246,1780328781.141047,1780328781.287046,0.15,2026-06-01T15:46:21+00:00,2026-06-01T15:46:21+00:00
251,1780328781.3145201,1780328786.238142,4.92,2026-06-01T15:46:21+00:00,2026-06-01T15:46:26+00:00
254,1780328785.52985,1780328786.238142,0.71,2026-06-01T15:46:25+00:00,2026-06-01T15:46:26+00:00
256,1780328785.723885,1780328785.723885,0.0,2026-06-01T15:46:25+00:00,2026-06-01T15:46:25+00:00
261,1780328790.406085,1780328791.48448,1.08,2026-06-01T15:46:30+00:00,2026-06-01T15:46:31+00:00
269,1780328791.197473,1780328791.197473,0.0,2026-06-01T15:46:31+00:00,2026-06-01T15:46:31+00:00
2,1780328805.670295,1780328807.386394,1.72,2026-06-01T15:46:45+00:00,2026-06-01T15:46:47+00:00
3,1780328805.670295,1780328806.637007,0.97,2026-06-01T15:46:45+00:00,2026-06-01T15:46:46+00:00
5,1780328805.670295,1780328806.260024,0.59,2026-06-01T15:46:45+00:00,2026-06-01T15:46:46+00:00
6,1780328805.670295,1780328806.4689338,0.8,2026-06-01T15:46:45+00:00,2026-06-01T15:46:46+00:00
9,1780328805.670295,1780328805.670295,0.0,2026-06-01T15:46:45+00:00,2026-06-01T15:46:45+00:00
1,1780328805.670295,1780328808.834265,3.16,2026-06-01T15:46:45+00:00,2026-06-01T15:46:48+00:00
4,1780328805.670295,1780328809.088628,3.42,2026-06-01T15:46:45+00:00,2026-06-01T15:46:49+00:00
7,1780328805.670295,1780328808.98381,3.31,2026-06-01T15:46:45+00:00,2026-06-01T15:46:48+00:00
8,1780328805.670295,1780328833.9866781,28.32,2026-06-01T15:46:45+00:00,2026-06-01T15:47:13+00:00
10,1780328805.7674172,1780328831.972797,26.21,2026-06-01T15:46:45+00:00,2026-06-01T15:47:11+00:00
13,1780328805.850951,1780328818.005106,12.15,2026-06-01T15:46:45+00:00,2026-06-01T15:46:58+00:00
15,1780328806.287838,1780328812.8093271,6.52,2026-06-01T15:46:46+00:00,2026-06-01T15:46:52+00:00
17,1780328806.4689338,1780328806.4689338,0.0,2026-06-01T15:46:46+00:00,2026-06-01T15:46:46+00:00
23,1780328806.659673,1780328807.084851,0.43,2026-06-01T15:46:46+00:00,2026-06-01T15:46:47+00:00
25,1780328807.02428,1780328807.748699,0.72,2026-06-01T15:46:47+00:00,2026-06-01T15:46:47+00:00
26,1780328807.02428,1780328807.084851,0.06,2026-06-01T15:46:47+00:00,2026-06-01T15:46:47+00:00
27,1780328807.02428,1780328807.878347,0.85,2026-06-01T15:46:47+00:00,2026-06-01T15:46:47+00:00
32,1780328807.82454,1780328813.361629,5.54,2026-06-01T15:46:47+00:00,2026-06-01T15:46:53+00:00
35,1780328807.905652,1780328808.494616,0.59,2026-06-01T15:46:47+00:00,2026-06-01T15:46:48+00:00
36,1780328807.905652,1780328819.045877,11.14,2026-06-01T15:46:47+00:00,2026-06-01T15:46:59+00:00
37,1780328807.992576,1780328808.220896,0.23,2026-06-01T15:46:47+00:00,2026-06-01T15:46:48+00:00
39,1780328808.1047208,1780328818.038544,9.93,2026-06-01T15:46:48+00:00,2026-06-01T15:46:58+00:00
41,1780328808.246289,1780328808.6340082,0.39,2026-06-01T15:46:48+00:00,2026-06-01T15:46:48+00:00
43,1780328808.553973,1780328808.553973,0.0,2026-06-01T15:46:48+00:00,2026-06-01T15:46:48+00:00
44,1780328808.553973,1780328824.086617,15.53,2026-06-01T15:46:48+00:00,2026-06-01T15:47:04+00:00
45,1780328808.6078699,1780328827.077732,18.47,2026-06-01T15:46:48+00:00,2026-06-01T15:47:07+00:00
47,1780328808.685333,1780328813.1224582,4.44,2026-06-01T15:46:48+00:00,2026-06-01T15:46:53+00:00
51,1780328808.8064551,1780328842.199765,33.39,2026-06-01T15:46:48+00:00,2026-06-01T15:47:22+00:00
52,1780328809.171215,1780328812.073946,2.9,2026-06-01T15:46:49+00:00,2026-06-01T15:46:52+00:00
54,1780328811.357449,1780328820.003345,8.65,2026-06-01T15:46:51+00:00,2026-06-01T15:47:00+00:00
55,1780328811.617835,1780328833.2527528,21.63,2026-06-01T15:46:51+00:00,2026-06-01T15:47:13+00:00
56,1780328811.672065,1780328812.073946,0.4,2026-06-01T15:46:51+00:00,2026-06-01T15:46:52+00:00
57,1780328811.841643,1780328827.077732,15.24,2026-06-01T15:46:51+00:00,2026-06-01T15:47:07+00:00
58,1780328812.269046,1780328818.417527,6.15,2026-06-01T15:46:52+00:00,2026-06-01T15:46:58+00:00
60,1780328814.2384079,1780328820.857236,6.62,2026-06-01T15:46:54+00:00,2026-06-01T15:47:00+00:00
61,1780328818.639743,1780328833.900088,15.26,2026-06-01T15:46:58+00:00,2026-06-01T15:47:13+00:00
62,1780328818.896536,1780328818.9938319,0.1,2026-06-01T15:46:58+00:00,2026-06-01T15:46:58+00:00
69,1780328820.359343,1780328823.8762639,3.52,2026-06-01T15:47:00+00:00,2026-06-01T15:47:03+00:00
70,1780328822.425497,1780328833.1551979,10.73,2026-06-01T15:47:02+00:00,2026-06-01T15:47:13+00:00
73,1780328823.318254,1780328832.875604,9.56,2026-06-01T15:47:03+00:00,2026-06-01T15:47:12+00:00
74,1780328823.411081,1780328827.65405,4.24,2026-06-01T15:47:03+00:00,2026-06-01T15:47:07+00:00
76,1780328823.587301,1780328827.347957,3.76,2026-06-01T15:47:03+00:00,2026-06-01T15:47:07+00:00
77,1780328823.649179,1780328823.68028,0.03,2026-06-01T15:47:03+00:00,2026-06-01T15:47:03+00:00
78,1780328826.914712,1780328826.968979,0.05,2026-06-01T15:47:06+00:00,2026-06-01T15:47:06+00:00
80,1780328827.051593,1780328827.077732,0.03,2026-06-01T15:47:07+00:00,2026-06-01T15:47:07+00:00
81,1780328827.182742,1780328827.263414,0.08,2026-06-01T15:47:07+00:00,2026-06-01T15:47:07+00:00
86,1780328827.65405,1780328827.891905,0.24,2026-06-01T15:47:07+00:00,2026-06-01T15:47:07+00:00
85,1780328827.65405,1780328832.053931,4.4,2026-06-01T15:47:07+00:00,2026-06-01T15:47:12+00:00
88,1780328827.680484,1780328827.76048,0.08,2026-06-01T15:47:07+00:00,2026-06-01T15:47:07+00:00
89,1780328827.734485,1780328832.686125,4.95,2026-06-01T15:47:07+00:00,2026-06-01T15:47:12+00:00
91,1780328831.840642,1780328832.848701,1.01,2026-06-01T15:47:11+00:00,2026-06-01T15:47:12+00:00
95,1780328831.972797,1780328832.629396,0.66,2026-06-01T15:47:11+00:00,2026-06-01T15:47:12+00:00
96,1780328831.972797,1780328832.000608,0.03,2026-06-01T15:47:11+00:00,2026-06-01T15:47:12+00:00
100,1780328832.026986,1780328841.9301949,9.9,2026-06-01T15:47:12+00:00,2026-06-01T15:47:21+00:00
102,1780328832.220511,1780328837.382286,5.16,2026-06-01T15:47:12+00:00,2026-06-01T15:47:17+00:00
103,1780328832.306467,1780328842.852306,10.55,2026-06-01T15:47:12+00:00,2026-06-01T15:47:22+00:00
106,1780328832.51317,1780328842.284854,9.77,2026-06-01T15:47:12+00:00,2026-06-01T15:47:22+00:00
111,1780328832.822415,1780328833.528844,0.71,2026-06-01T15:47:12+00:00,2026-06-01T15:47:13+00:00
114,1780328833.0284958,1780328833.1888351,0.16,2026-06-01T15:47:13+00:00,2026-06-01T15:47:13+00:00
119,1780328833.1551979,1780328837.667543,4.51,2026-06-01T15:47:13+00:00,2026-06-01T15:47:17+00:00
120,1780328833.1888351,1780328833.1888351,0.0,2026-06-01T15:47:13+00:00,2026-06-01T15:47:13+00:00
121,1780328833.220491,1780328908.0759249,74.86,2026-06-01T15:47:13+00:00,2026-06-01T15:48:28+00:00
122,1780328833.315785,1780328836.9842281,3.67,2026-06-01T15:47:13+00:00,2026-06-01T15:47:16+00:00
124,1780328833.4422889,1780328833.900088,0.46,2026-06-01T15:47:13+00:00,2026-06-01T15:47:13+00:00
126,1780328833.7665029,1780328837.667543,3.9,2026-06-01T15:47:13+00:00,2026-06-01T15:47:17+00:00
129,1780328833.900088,1780328867.707448,33.81,2026-06-01T15:47:13+00:00,2026-06-01T15:47:47+00:00
130,1780328833.9866781,1780328837.921907,3.94,2026-06-01T15:47:13+00:00,2026-06-01T15:47:17+00:00
131,1780328836.956696,1780328842.199765,5.24,2026-06-01T15:47:16+00:00,2026-06-01T15:47:22+00:00
139,1780328837.5356102,1780328837.5636008,0.03,2026-06-01T15:47:17+00:00,2026-06-01T15:47:17+00:00
140,1780328837.5910752,1780328853.0552058,15.46,2026-06-01T15:47:17+00:00,2026-06-01T15:47:33+00:00
142,1780328837.870494,1780328842.3579872,4.49,2026-06-01T15:47:17+00:00,2026-06-01T15:47:22+00:00
130,1780328841.9301949,1780328852.889048,10.96,2026-06-01T15:47:21+00:00,2026-06-01T15:47:32+00:00
144,1780328842.011177,1780328842.5059268,0.49,2026-06-01T15:47:22+00:00,2026-06-01T15:47:22+00:00
145,1780328842.011177,1780328847.0728252,5.06,2026-06-01T15:47:22+00:00,2026-06-01T15:47:27+00:00
146,1780328842.068201,1780328861.8692281,19.8,2026-06-01T15:47:22+00:00,2026-06-01T15:47:41+00:00
147,1780328842.093708,1780328842.7523258,0.66,2026-06-01T15:47:22+00:00,2026-06-01T15:47:22+00:00
153,1780328842.454616,1780328842.530103,0.08,2026-06-01T15:47:22+00:00,2026-06-01T15:47:22+00:00
156,1780328842.652918,1780328842.901557,0.25,2026-06-01T15:47:22+00:00,2026-06-01T15:47:22+00:00
157,1780328842.676745,1780328842.676745,0.0,2026-06-01T15:47:22+00:00,2026-06-01T15:47:22+00:00
158,1780328842.957987,1780328842.957987,0.0,2026-06-01T15:47:22+00:00,2026-06-01T15:47:22+00:00
159,1780328842.9824798,1780328847.6787572,4.7,2026-06-01T15:47:22+00:00,2026-06-01T15:47:27+00:00
158,1780328846.708419,1780328847.0229151,0.31,2026-06-01T15:47:26+00:00,2026-06-01T15:47:27+00:00
161,1780328846.781868,1780328857.8473501,11.07,2026-06-01T15:47:26+00:00,2026-06-01T15:47:37+00:00
157,1780328846.878027,1780328847.0229151,0.14,2026-06-01T15:47:26+00:00,2026-06-01T15:47:27+00:00
156,1780328847.0229151,1780328866.9936981,19.97,2026-06-01T15:47:27+00:00,2026-06-01T15:47:46+00:00
103,1780328847.097645,1780328847.1513422,0.05,2026-06-01T15:47:27+00:00,2026-06-01T15:47:27+00:00
166,1780328847.200116,1780328852.666831,5.47,2026-06-01T15:47:27+00:00,2026-06-01T15:47:32+00:00
167,1780328847.329982,1780328847.378863,0.05,2026-06-01T15:47:27+00:00,2026-06-01T15:47:27+00:00
169,1780328847.525103,1780328847.7023702,0.18,2026-06-01T15:47:27+00:00,2026-06-01T15:47:27+00:00
170,1780328847.5503922,1780328852.088691,4.54,2026-06-01T15:47:27+00:00,2026-06-01T15:47:32+00:00
171,1780328847.6037009,1780328847.6037009,0.0,2026-06-01T15:47:27+00:00,2026-06-01T15:47:27+00:00
159,1780328852.20008,1780328852.335789,0.14,2026-06-01T15:47:32+00:00,2026-06-01T15:47:32+00:00
169,1780328852.253993,1780328862.743928,10.49,2026-06-01T15:47:32+00:00,2026-06-01T15:47:42+00:00
174,1780328852.335789,1780328862.8545,10.52,2026-06-01T15:47:32+00:00,2026-06-01T15:47:42+00:00
176,1780328852.470266,1780328853.109846,0.64,2026-06-01T15:47:32+00:00,2026-06-01T15:47:33+00:00
178,1780328852.753026,1780328852.753026,0.0,2026-06-01T15:47:32+00:00,2026-06-01T15:47:32+00:00
179,1780328852.8058681,1780328868.0862951,15.28,2026-06-01T15:47:32+00:00,2026-06-01T15:47:48+00:00
180,1780328852.889048,1780328882.777546,29.89,2026-06-01T15:47:32+00:00,2026-06-01T15:48:02+00:00
182,1780328856.7580512,1780328872.764292,16.01,2026-06-01T15:47:36+00:00,2026-06-01T15:47:52+00:00
176,1780328856.808367,1780328867.338209,10.53,2026-06-01T15:47:36+00:00,2026-06-01T15:47:47+00:00
183,1780328856.865576,1780328878.278332,21.41,2026-06-01T15:47:36+00:00,2026-06-01T15:47:58+00:00
184,1780328857.014997,1780328867.338209,10.32,2026-06-01T15:47:37+00:00,2026-06-01T15:47:47+00:00
185,1780328857.066544,1780328857.3100932,0.24,2026-06-01T15:47:37+00:00,2026-06-01T15:47:37+00:00
189,1780328857.4195142,1780328862.686659,5.27,2026-06-01T15:47:37+00:00,2026-06-01T15:47:42+00:00
191,1780328857.874628,1780328857.874628,0.0,2026-06-01T15:47:37+00:00,2026-06-01T15:47:37+00:00
161,1780328861.9106402,1780328862.8839822,0.97,2026-06-01T15:47:41+00:00,2026-06-01T15:47:42+00:00
191,1780328861.9106402,1780328862.4492679,0.54,2026-06-01T15:47:41+00:00,2026-06-01T15:47:42+00:00
193,1780328861.940657,1780328872.1267421,10.19,2026-06-01T15:47:41+00:00,2026-06-01T15:47:52+00:00
195,1780328862.212928,1780328897.629638,35.42,2026-06-01T15:47:42+00:00,2026-06-01T15:48:17+00:00
198,1780328862.626465,1780328867.075916,4.45,2026-06-01T15:47:42+00:00,2026-06-01T15:47:47+00:00
202,1780328862.824638,1780328872.526827,9.7,2026-06-01T15:47:42+00:00,2026-06-01T15:47:52+00:00
203,1780328862.912951,1780328877.782573,14.87,2026-06-01T15:47:42+00:00,2026-06-01T15:47:57+00:00
208,1780328863.001759,1780328897.523217,34.52,2026-06-01T15:47:43+00:00,2026-06-01T15:48:17+00:00
210,1780328867.1286871,1780328867.1286871,0.0,2026-06-01T15:47:47+00:00,2026-06-01T15:47:47+00:00
212,1780328867.233827,1780328867.233827,0.0,2026-06-01T15:47:47+00:00,2026-06-01T15:47:47+00:00
214,1780328867.365823,1780328867.500355,0.13,2026-06-01T15:47:47+00:00,2026-06-01T15:47:47+00:00
213,1780328867.365823,1780328887.957142,20.59,2026-06-01T15:47:47+00:00,2026-06-01T15:48:07+00:00
169,1780328867.588077,1780328867.929949,0.34,2026-06-01T15:47:47+00:00,2026-06-01T15:47:47+00:00
222,1780328867.848642,1780328867.965652,0.12,2026-06-01T15:47:47+00:00,2026-06-01T15:47:47+00:00
129,1780328872.176384,1780328877.3232799,5.15,2026-06-01T15:47:52+00:00,2026-06-01T15:47:57+00:00
169,1780328872.3522859,1780328872.411127,0.06,2026-06-01T15:47:52+00:00,2026-06-01T15:47:52+00:00
228,1780328872.411127,1780328872.411127,0.0,2026-06-01T15:47:52+00:00,2026-06-01T15:47:52+00:00
230,1780328872.702061,1780328872.702061,0.0,2026-06-01T15:47:52+00:00,2026-06-01T15:47:52+00:00
231,1780328872.796525,1780328873.03315,0.24,2026-06-01T15:47:52+00:00,2026-06-01T15:47:53+00:00
232,1780328873.00441,1780328888.36176,15.36,2026-06-01T15:47:53+00:00,2026-06-01T15:48:08+00:00
237,1780328877.457242,1780328902.960382,25.5,2026-06-01T15:47:57+00:00,2026-06-01T15:48:22+00:00
239,1780328877.666056,1780328877.666056,0.0,2026-06-01T15:47:57+00:00,2026-06-01T15:47:57+00:00
241,1780328877.757171,1780328883.314152,5.56,2026-06-01T15:47:57+00:00,2026-06-01T15:48:03+00:00
242,1780328877.875442,1780328877.9204311,0.04,2026-06-01T15:47:57+00:00,2026-06-01T15:47:57+00:00
243,1780328878.0081642,1780328878.0081642,0.0,2026-06-01T15:47:58+00:00,2026-06-01T15:47:58+00:00
183,1780328882.3021219,1780328882.330983,0.03,2026-06-01T15:48:02+00:00,2026-06-01T15:48:02+00:00
245,1780328882.446264,1780328882.7443972,0.3,2026-06-01T15:48:02+00:00,2026-06-01T15:48:02+00:00
246,1780328882.526873,1780328882.605901,0.08,2026-06-01T15:48:02+00:00,2026-06-01T15:48:02+00:00
247,1780328882.777546,1780328882.8895712,0.11,2026-06-01T15:48:02+00:00,2026-06-01T15:48:02+00:00
250,1780328883.047316,1780328883.314152,0.27,2026-06-01T15:48:03+00:00,2026-06-01T15:48:03+00:00
251,1780328883.098476,1780328888.275095,5.18,2026-06-01T15:48:03+00:00,2026-06-01T15:48:08+00:00
252,1780328883.153405,1780328883.209364,0.06,2026-06-01T15:48:03+00:00,2026-06-01T15:48:03+00:00
250,1780328887.42181,1780328893.012059,5.59,2026-06-01T15:48:07+00:00,2026-06-01T15:48:13+00:00
241,1780328887.4809668,1780328888.4229288,0.94,2026-06-01T15:48:07+00:00,2026-06-01T15:48:08+00:00
254,1780328887.631802,1780328897.523217,9.89,2026-06-01T15:48:07+00:00,2026-06-01T15:48:17+00:00
255,1780328887.8251069,1780328887.852349,0.03,2026-06-01T15:48:07+00:00,2026-06-01T15:48:07+00:00
258,1780328887.930114,1780328888.36176,0.43,2026-06-01T15:48:07+00:00,2026-06-01T15:48:08+00:00
257,1780328887.930114,1780328892.4511292,4.52,2026-06-01T15:48:07+00:00,2026-06-01T15:48:12+00:00
262,1780328888.194262,1780328888.194262,0.0,2026-06-01T15:48:08+00:00,2026-06-01T15:48:08+00:00
263,1780328888.221318,1780328888.36176,0.14,2026-06-01T15:48:08+00:00,2026-06-01T15:48:08+00:00
264,1780328888.275095,1780328888.394197,0.12,2026-06-01T15:48:08+00:00,2026-06-01T15:48:08+00:00
266,1780328892.373002,1780328907.5736132,15.2,2026-06-01T15:48:12+00:00,2026-06-01T15:48:27+00:00
241,1780328892.421822,1780328903.383539,10.96,2026-06-01T15:48:12+00:00,2026-06-01T15:48:23+00:00
264,1780328892.634062,1780328892.691602,0.06,2026-06-01T15:48:12+00:00,2026-06-01T15:48:12+00:00
273,1780328892.661728,1780328892.661728,0.0,2026-06-01T15:48:12+00:00,2026-06-01T15:48:12+00:00
272,1780328892.661728,1780328898.511613,5.85,2026-06-01T15:48:12+00:00,2026-06-01T15:48:18+00:00
232,1780328892.722403,1780328893.200209,0.48,2026-06-01T15:48:12+00:00,2026-06-01T15:48:13+00:00
274,1780328892.8099709,1780328893.456161,0.65,2026-06-01T15:48:12+00:00,2026-06-01T15:48:13+00:00
276,1780328892.926294,1780328892.958366,0.03,2026-06-01T15:48:12+00:00,2026-06-01T15:48:12+00:00
277,1780328893.0941849,1780328897.4949691,4.4,2026-06-01T15:48:13+00:00,2026-06-01T15:48:17+00:00
280,1780328893.3414788,1780328893.484603,0.14,2026-06-01T15:48:13+00:00,2026-06-01T15:48:13+00:00
284,1780328893.42835,1780328913.548507,20.12,2026-06-01T15:48:13+00:00,2026-06-01T15:48:33+00:00
287,1780328893.512567,1780328897.40951,3.9,2026-06-01T15:48:13+00:00,2026-06-01T15:48:17+00:00
276,1780328897.55861,1780328898.359218,0.8,2026-06-01T15:48:17+00:00,2026-06-01T15:48:18+00:00
274,1780328897.55861,1780328908.515687,10.96,2026-06-01T15:48:17+00:00,2026-06-01T15:48:28+00:00
288,1780328897.6590679,1780328897.6590679,0.0,2026-06-01T15:48:17+00:00,2026-06-01T15:48:17+00:00
289,1780328897.6590679,1780328897.6590679,0.0,2026-06-01T15:48:17+00:00,2026-06-01T15:48:17+00:00
290,1780328897.735507,1780328897.735507,0.0,2026-06-01T15:48:17+00:00,2026-06-01T15:48:17+00:00
291,1780328897.7734358,1780328897.812586,0.04,2026-06-01T15:48:17+00:00,2026-06-01T15:48:17+00:00
292,1780328897.9181921,1780328897.984595,0.07,2026-06-01T15:48:17+00:00,2026-06-01T15:48:17+00:00
295,1780328898.047534,1780328912.7241962,14.68,2026-06-01T15:48:18+00:00,2026-06-01T15:48:32+00:00
298,1780328898.2988632,1780328898.330389,0.03,2026-06-01T15:48:18+00:00,2026-06-01T15:48:18+00:00
299,1780328898.2988632,1780328898.4794931,0.18,2026-06-01T15:48:18+00:00,2026-06-01T15:48:18+00:00
301,1780328898.449803,1780328902.868875,4.42,2026-06-01T15:48:18+00:00,2026-06-01T15:48:22+00:00
303,1780328902.451136,1780328902.6000252,0.15,2026-06-01T15:48:22+00:00,2026-06-01T15:48:22+00:00
272,1780328902.4989572,1780328933.1069388,30.61,2026-06-01T15:48:22+00:00,2026-06-01T15:48:53+00:00
306,1780328902.721303,1780328917.966496,15.25,2026-06-01T15:48:22+00:00,2026-06-01T15:48:37+00:00
308,1780328902.7509792,1780328903.534783,0.78,2026-06-01T15:48:22+00:00,2026-06-01T15:48:23+00:00
313,1780328902.960382,1780328923.782457,20.82,2026-06-01T15:48:22+00:00,2026-06-01T15:48:43+00:00
316,1780328903.25901,1780328928.826452,25.57,2026-06-01T15:48:23+00:00,2026-06-01T15:48:48+00:00
241,1780328907.623589,1780328917.782218,10.16,2026-06-01T15:48:27+00:00,2026-06-01T15:48:37+00:00
318,1780328907.830094,1780328908.3107781,0.48,2026-06-01T15:48:27+00:00,2026-06-01T15:48:28+00:00
320,1780328907.9223511,1780328923.1680021,15.25,2026-06-01T15:48:27+00:00,2026-06-01T15:48:43+00:00
321,1780328907.955692,1780328908.257291,0.3,2026-06-01T15:48:27+00:00,2026-06-01T15:48:28+00:00
323,1780328908.411631,1780328908.515687,0.1,2026-06-01T15:48:28+00:00,2026-06-01T15:48:28+00:00
325,1780328908.630908,1780328912.694722,4.06,2026-06-01T15:48:28+00:00,2026-06-01T15:48:32+00:00
327,1780328912.753205,1780328913.6136,0.86,2026-06-01T15:48:32+00:00,2026-06-01T15:48:33+00:00
321,1780328912.753205,1780328913.401448,0.65,2026-06-01T15:48:32+00:00,2026-06-01T15:48:33+00:00
331,1780328912.993505,1780328912.993505,0.0,2026-06-01T15:48:32+00:00,2026-06-01T15:48:32+00:00
330,1780328912.993505,1780328923.247103,10.25,2026-06-01T15:48:32+00:00,2026-06-01T15:48:43+00:00
333,1780328913.1374772,1780328913.343657,0.21,2026-06-01T15:48:33+00:00,2026-06-01T15:48:33+00:00
339,1780328913.773351,1780328918.6648939,4.89,2026-06-01T15:48:33+00:00,2026-06-01T15:48:38+00:00
340,1780328917.8444228,1780328918.5317912,0.69,2026-06-01T15:48:37+00:00,2026-06-01T15:48:38+00:00
343,1780328918.1684961,1780328933.3559291,15.19,2026-06-01T15:48:38+00:00,2026-06-01T15:48:53+00:00
344,1780328918.1973372,1780328959.3175418,41.12,2026-06-01T15:48:38+00:00,2026-06-01T15:49:19+00:00
321,1780328918.1973372,1780328959.3175418,41.12,2026-06-01T15:48:38+00:00,2026-06-01T15:49:19+00:00
349,1780328918.409323,1780328938.994565,20.59,2026-06-01T15:48:38+00:00,2026-06-01T15:48:58+00:00
355,1780328918.791976,1780328928.878932,10.09,2026-06-01T15:48:38+00:00,2026-06-01T15:48:48+00:00
357,1780328922.695026,1780328922.695026,0.0,2026-06-01T15:48:42+00:00,2026-06-01T15:48:42+00:00
356,1780328922.695026,1780328928.826452,6.13,2026-06-01T15:48:42+00:00,2026-06-01T15:48:48+00:00
360,1780328922.9499788,1780328922.9499788,0.0,2026-06-01T15:48:42+00:00,2026-06-01T15:48:42+00:00
339,1780328923.034025,1780328923.751723,0.72,2026-06-01T15:48:43+00:00,2026-06-01T15:48:43+00:00
340,1780328923.140479,1780328923.62885,0.49,2026-06-01T15:48:43+00:00,2026-06-01T15:48:43+00:00
367,1780328923.3872268,1780328933.2492669,9.86,2026-06-01T15:48:43+00:00,2026-06-01T15:48:53+00:00
368,1780328923.46415,1780328923.782457,0.32,2026-06-01T15:48:43+00:00,2026-06-01T15:48:43+00:00
369,1780328923.517128,1780328923.517128,0.0,2026-06-01T15:48:43+00:00,2026-06-01T15:48:43+00:00
313,1780328927.865916,1780328928.878932,1.01,2026-06-01T15:48:47+00:00,2026-06-01T15:48:48+00:00
339,1780328928.016348,1780328928.801216,0.78,2026-06-01T15:48:48+00:00,2026-06-01T15:48:48+00:00
373,1780328928.078136,1780328928.165739,0.09,2026-06-01T15:48:48+00:00,2026-06-01T15:48:48+00:00
374,1780328928.078136,1780328928.260532,0.18,2026-06-01T15:48:48+00:00,2026-06-01T15:48:48+00:00
369,1780328928.078136,1780328933.79682,5.72,2026-06-01T15:48:48+00:00,2026-06-01T15:48:53+00:00
368,1780328928.165739,1780328928.289199,0.12,2026-06-01T15:48:48+00:00,2026-06-01T15:48:48+00:00
375,1780328928.260532,1780328928.35828,0.1,2026-06-01T15:48:48+00:00,2026-06-01T15:48:48+00:00
383,1780328928.826452,1780328933.329538,4.5,2026-06-01T15:48:48+00:00,2026-06-01T15:48:53+00:00
374,1780328933.07451,1780328933.942473,0.87,2026-06-01T15:48:53+00:00,2026-06-01T15:48:53+00:00
313,1780328933.07451,1780328933.7690969,0.69,2026-06-01T15:48:53+00:00,2026-06-01T15:48:53+00:00
387,1780328933.193399,1780328949.078272,15.88,2026-06-01T15:48:53+00:00,2026-06-01T15:49:09+00:00
389,1780328933.276439,1780328938.316347,5.04,2026-06-01T15:48:53+00:00,2026-06-01T15:48:58+00:00
356,1780328933.408832,1780328933.739417,0.33,2026-06-01T15:48:53+00:00,2026-06-01T15:48:53+00:00
395,1780328933.408832,1780328938.8003452,5.39,2026-06-01T15:48:53+00:00,2026-06-01T15:48:58+00:00
